id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,description,date_publication,url,source,scraped_at
9cb51f4685266e0e712e1962b56ea598,It-Systemadministrator (M/W/D),IngenieurNetzwerk Energie eG,Bad Iburg,,CDI,,,"Information technology, vocational","Das sind wirEnergie neu gedacht – Die iNeG ist ein unabhängiges Ingenieurbüro und erbringt Leistungen in den Bereichen Energiemanagement und Beratung, Erneuerbare Energien, Quartiersversorgung sowie Technische Gebäudeausrüstung. Mit rund 70 Mitarbeiter:innen begleiten wir unsere Kunden von der Projektentwicklung über die Planung bis hin zur Umsetzung von Bau-, Sanierungs- und Optimierungsmaßnahmen. Wir übernehmen dabei sämtliche Planungsleistungen gemäß HOAI und stehen",1970-01-01,https://www.arbeitnow.com/jobs/companies/ingenieurnetzwerk-energie-eg/it-systemadministrator-bad-iburg-11403,arbeitnow,2026-05-05T11:49:53.155813+00:00
d4182119d83b2edab2346644c922c512,Testkäufer / Mystery Shopper (M/W/D) In Österreich Gesucht,ComeUnited GmbH,Burscheid,,CDI,,,"Market Research, Analysis","concertare ist ein Beratungs- und Dienstleistungsunternehmen, spezialisiert auf das Thema Kundenbeziehungsmanagement. Es gibt uns seit über 20 Jahren. Unsere Auftraggeber unterstützen wir mit Lösungen, mit denen diese ihren Kundenservice verbessern. Aufgaben Für die Durchführung aktueller Projekte im Handel suchen wir engagierte, freiberufliche Mitarbeiter/innen zur gelegentlichen oder regelmäßigen Durchführung von Testberatungen, Testanrufen oder Testkäufen. Qualifika",1970-01-01,https://www.arbeitnow.com/jobs/companies/comeunited-gmbh/testkaufer-mystery-shopper-in-osterreich-gesucht-burscheid-179884,arbeitnow,2026-05-05T11:49:53.155813+00:00
18e89f8063dd75f0964749546892cd51,Leitung M/W/D & Barchef/Barchefin,"Ambrosia fine food, drinks & coffee GmbH & Co. KG",Köln,,CDI,,,HR,"🎭 NEUERÖFFNUNG 2026! 🎶 Oper &#x26; Schauspiel Köln am Offenbachplatz Auch wir die Gastronomie der Oper &#x26; des Schauspiel Köln starten im September 2026 neu durch – und DU kannst von Anfang an dabei sein! Aufgaben Ihre Aufgaben: Freude am Gastgebersein Führen, Motivieren und Mitarbeiten in einem dynamischen Team Organisation, Koordination und Kontrolle des reibungslosen Serviceab",1970-01-01,https://www.arbeitnow.com/jobs/companies/ambrosia-fine-food-drinks-coffee-gmbh-co-kg/leitung-barchef-barchefin-koln-29842,arbeitnow,2026-05-05T11:49:53.155813+00:00
e30d4324389552889645d69b279415a5,(Junior) Marketing Manager (M/W/D),Santos Grills GmbH,Cologne,,CDI,,,Marketing and Communication,"SANTOS sucht Verstärkung! Totale BBQ-Leidenschaft und purer Spaß am Genießen: Dafür steht die SANTOS Grills GmbH schon seit 2005, seit 2021 auch als Teil der globalen ZWILLING-Familie. Wir sind absolut grillverrückt und brennen für innovative Trends genauso wie für altbewährte Features. Erstklassige Qualität, faire Preise und ein Top-Kundenservice machen SANTOS Grills online und offline zu einen der führenden Grillfachhändler Deutschlands. Und wir haben weiterhin große Pläne! Dafür s",1970-01-01,https://www.arbeitnow.com/jobs/companies/santos-grills-gmbh/junior-marketing-manager-cologne-443907,arbeitnow,2026-05-05T11:49:53.155813+00:00
a374a7dbc6d695d83ed1b54fc6ccf875,"Steuerberater (M/W/D) In Stuttgart, Auf Wunsch Mit Partnerperspektive, Gesucht - Mindestens 90.000€",Taxtalente.de,Stuttgart,,CDI,,,"Directors, Chief Executives","TaxTalente ist die Nr. 1 Job-Matching Plattform für Jobsuchende in der Steuerberatung. Sie suchen eine positive berufliche Veränderung? Sie möchten den nächsten Schritt in Ihrer Karriere gehen und streben möglicherweise sogar eine Partnerschaft in einer zukunftsorientierten Kanzlei an? Sie möchten endlich wieder in einem positiven Arbeitsumfeld arbeiten, in dem Sie finanziell und persönlich wertgeschätzt werden? Sie suchen nach Tätigkeiten, die Sie auch wirklich weiterbringen? S",1970-01-01,https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-stuttgart-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-104577,arbeitnow,2026-05-05T11:49:53.155813+00:00
97127e683e06d3ce57bfd6969134d40e,Praktikum Vereinspartnerschaften & B2B Sales – Teamwear Startup (M/W/D),Prematch,Cologne,,CDI,,,Business Development,"Hej! Schön dass du hier bist Als die Super-Plattform für den nicht-professionellen Fußball in Europa bringen wir Profi-Erlebnisse – von Nachrichten über Daten bis hin zu Gamification – direkt zu einer Community von über 190 Millionen Fußballern und Fans. Wir sind Prematch, 2021 in Köln gegründet, ein dynamisches Startup mit smarten und „hungrigen“ Teammitgliedern. Unser Marketing- und Business-Team sitzt in Köln, Berlin &#x26; London, unser Tech- &#x26; Product-Team arbeitet r",1970-01-01,https://www.arbeitnow.com/jobs/companies/prematch/praktikum-vereinspartnerschaften-b2b-sales-teamwear-startup-cologne-459630,arbeitnow,2026-05-05T11:49:53.155813+00:00
f311ad68ee371272f6a78b1a0e0fce6c,It-Service Manager,Merkl IT GmbH,Munich,,CDI,,,Applications Administration,"Wir suchen einen IT-Service Manager (m/w/d) ab sofort, unbefristet, Vollzeit, hybrides Arbeitsmodell. Du unterstützt unsere Kunden beim Betrieb von Applikationen und Services (hybrides Arbeitsmodell: beim Kunden in München, im Büro in München, im Home-Office) und stehst für Anwender mit Deinem Team als zentraler Ansprechpartner zur Verfügung. Zudem unterstützt Du Deine Kollegen bei der Planung von Releases, Wartungen oder Neuanforderungen. Doch bevo",1970-01-01,https://www.arbeitnow.com/jobs/companies/merkl-it-gmbh/it-service-manager-munich-63586,arbeitnow,2026-05-05T11:49:53.155813+00:00
1440d8d8b3c648b00a79cd20ccbbe38f,Senior Produkt Marketing Manager (M/W/D),HM Management Services GmbH,Magdeburg,,CDI,,,Marketing and Communication,"Mach aus Produktstrategie klare Marktwirkung. Bei uns sorgst du dafür, dass unsere Produkte verstanden, differenziert wahrgenommen und erfolgreich im Markt platziert werden. Über die HASOMED-Unternehmensgruppe Seit über 30 Jahren entwickeln wir in Magdeburg Software und digitale Lösungen für das Gesundheitswesen. Unter dem Dach der HASOMED Gruppe verbinden wir Erfahrung, technologische Innovation und ein gemeinsames Ziel: Produkte zu schaffen, die Thera",1970-01-01,https://www.arbeitnow.com/jobs/companies/hm-management-services-gmbh/senior-produkt-marketing-manager-magdeburg-335202,arbeitnow,2026-05-05T11:49:53.155813+00:00
5a209d7eeab701d941d61ab33735ad72,Projektingenieur (All Genders) - Konstruktion & Entwicklung,Schwarte Group GmbH,Emsdetten,,CDI,,,Engineering,SCHWARTE JANSKY – dieser Name steht bereits fast schon synonym für den schonenden und hygienischen Transport flüssiger Lebensmittel und anderer empfindlicher Substanzen. Als Markt- und Technologieführer mit mehr als 75 Jahren Erfahrung entwickeln wir wegweisende Lösungen für die Milchsammlung und -logistik – und das auf höchstem technischen Niveau. Ergänzt wird unser Sortiment durch unsere Produkte für den Transport von Bier und anderer sensibler Flüssigkeiten sowie für die Entsorgungslogisti,1970-01-01,https://www.arbeitnow.com/jobs/companies/schwarte-group-gmbh/projektingenieur-all-genders-konstruktion-entwicklung-emsdetten-463600,arbeitnow,2026-05-05T11:49:53.155813+00:00
448bfb44990c23af1c072fde4597a1a6,Hr-Manager In Teilzeit (M/W/D),Kaufmann & Kaufmann Steuerberater Partnerschaft mbB,Biberach,,CDI,,,HR,"Wir stellen uns dir vor. Eine Kanzlei, vielschichtige Leistungsbereiche und über 40 Teammitglieder - was wie eine klassische mittelständische Steuerberatungs- und Rechtsanwaltsgesellschaft klingen mag, ist bei genauerem Betrachten vielleicht doch etwas mehr. Wir sehen den Menschen vor den Zahlen, denken und handeln fortschrittlich und arbeiten kontinuierlich daran, uns als Kanzlei und Arbeitgeber sinnvoll weiterzuentwickeln. Wenn du aus Gründen wie fehlender Wer",1970-01-01,https://www.arbeitnow.com/jobs/companies/kaufmann-kaufmann-steuerberater-partnerschaft-mbb/hr-manager-in-teilzeit-biberach-150115,arbeitnow,2026-05-05T11:49:53.155813+00:00
fc4231c1b0532b97335f270a08fb2bde,It-Systemadministrator:In (M/W/D),Raphael Frasch GmbH,Erlangen,,CDI,,,System and Network Administration,"Bist du bereit, als IT-Systemadministrator:in (m/w/d) Teil unseres Teams bei Raphael Frasch GmbH in Erlangen zu werden? Wir sind ein engagiertes IT-Systemhaus im Herzen der Metropolregion Nürnberg-Fürth-Erlangen. Unser Team lebt Werte wie Zugehörigkeit, Kommunikation und Teamarbeit und betreut sowohl mittelständische Unternehmen als auch Großkunden wie die Universitätsklinik Erlangen. Bei uns kannst du deine Selbstständigkeit voll ausleben und mit deinem Verantwortungsbewusstsein zum E",1970-01-01,https://www.arbeitnow.com/jobs/companies/raphael-frasch-gmbh/it-systemadministratorin-erlangen-172082,arbeitnow,2026-05-05T11:49:53.155813+00:00
81f60332c0785fa613bd603cdbca72c6,Cro Manager - E-Commerce (M/W/D) In Vollzeit,Globalist GmbH,Stuttgart,,CDI,,,Marketing Manager,"🚀 Globalist ist DIE führende Performance-Marketing-Agentur für nationale und internationale digitale Marketingstrategien, made in Stuttgart! Unsere Agentur ist in Paid Search, Paid Social und Organic Search unterteilt und betreut bereits über 370 Kunden. Wir verwalten jährlich 60 Mio. € Werbebudget und kombinieren Strategie mit operativer Skalierungsexpertise. Dank direkter Google- und Meta-Schulungen setzen wir auf moderne, datengetriebene Performance-Optimierung. Zu unseren Ku",1970-01-01,https://www.arbeitnow.com/jobs/companies/globalist-gmbh/cro-manager-e-commerce-in-vollzeit-stuttgart-363026,arbeitnow,2026-05-05T11:49:53.155813+00:00
11c3fff9b4c5e8182f209e3008463743,Full-Stack Entwickler (M/W/D) - .Net 100% Remote,FNTIO,Frankfurt Am Main,,REMOTE,,,"Remote, Consulting, Engineering","FNTIO sind AI-First Systems Engineers für Enterprise. Wir arbeiten seit 2022 produktiv mit AI in echten Kundenprojekten. Siemens, Deutsche Börse, Volkswagen. Wir liefern Projekte mit Ergebnisverantwortung. Kein Body Leasing, keine PowerPoints. Unsere Engineers denken in Architekturen und Entscheidungen. AI übernimmt die Ausführung. Wer bei uns arbeitet, ist Produktmanager seines eigenen AI-Teams: mit Claude Code, Cursor und den Tools, die wirklich funktionieren. Aufgaben <",1970-01-01,https://www.arbeitnow.com/jobs/companies/fntio/full-stack-entwickler-net-100-remote-frankfurt-am-main-122380,arbeitnow,2026-05-05T11:49:53.155813+00:00
00b1cae58e56d1db17e51d7bf4d7d604,Senior Ai Systems Engineer (Aws) 100% Remote (M/W/D),FNTIO,Frankfurt Am Main,,REMOTE,,,"Remote, Consulting, Engineering","FNTIO sind AI-First Systems Engineers für Enterprise. Wir arbeiten seit 2022 produktiv mit AI in echten Kundenprojekten. Siemens, Deutsche Börse, Volkswagen. Wir liefern Projekte mit Ergebnisverantwortung. Kein Body Leasing, keine PowerPoints. Unsere Engineers denken in Architekturen und Entscheidungen. AI übernimmt die Ausführung. Wer bei uns arbeitet, ist Produktmanager seines eigenen AI-Teams: mit Claude Code, Cursor und den Tools, die wirklich funktionieren. Aufgaben <",1970-01-01,https://www.arbeitnow.com/jobs/companies/fntio/senior-ai-systems-engineer-aws-100-remote-frankfurt-am-main-153269,arbeitnow,2026-05-05T11:49:53.155813+00:00
ecfa70979f2b70da4db4fb1156de78a8,Kaufmännischer Mitarbeiter Controlling / Finance (W/M/D),WK Consult,Hamburg,,CDI,,,Controlling,"Als kaufmännischer Mitarbeiter Controlling / Finance (w/m/d) unterstützt Du unser Financeteam mit fundierten Analysen, treibst wichtige Prozesse voran und wirkst aktiv daran mit, unser Berichtswesen zukunftsfähig weiterzuentwickeln. Bei WK Consult arbeiten wir seit mehr als 80 Jahren mit Leidenschaft an anspruchsvollen Projekten im Bauingenieurwesen. Hinter jedem erfolgreichen Projekt stehen dabei nicht nur technische Lösungen, sondern auch k",1970-01-01,https://www.arbeitnow.com/jobs/companies/wk-consult/kaufmannischer-mitarbeiter-controlling-finance-hamburg-71374,arbeitnow,2026-05-05T11:49:53.155813+00:00
aa6b36ae17b4c4127ac9800992f4938e,Studentische Hilfskraft / Werkstudent (M/W/D) Talent Acquisiton & Office Assistance,CBRE Global Workplace Solutions / Data Center Solutions,Frankfurt Am Main,,CDI,,,Recruitment and Selection,"ÜBER CBRE DATA CENTER SOLUTIONS CBRE Data Center Solutions (DCS) ist Teil der CBRE-Gruppe mit über 130.000 Mitarbeiter*innen weltweit und der weltweit führende Dienstleister für vollständig integrierte Immobilien-, Anlagen- und Technologielösungen für Rechenzentrumsbetreiber auf der ganzen Welt. Als dedizierter Geschäftsbereich innerhalb CBRE widmet sich DCS der Lösung komplexer Herausforderungen in jeder Phase des Lebenszyklus von Rechenzentren. Allein in Deuts",1970-01-01,https://www.arbeitnow.com/jobs/companies/cbre-global-workplace-solutions-data-center-solutions/studentische-hilfskraft-werkstudent-talent-acquisiton-office-assistance-frankfurt-am-main-474233,arbeitnow,2026-05-05T11:49:53.155813+00:00
a79e93db0d534509b4fe9ca3c8bc89bd,Senior Amazon Marketplace Manager (M/W/D) - 100% Remote In D2C Scale-Up,Health Routine,Munich,,CDI,,,"Management, Team Leader","""Für ein erfülltes Leben, unabhängig vom Lebensalter"" Unter diesem Motto entwickeln wir bei Health Routine natürliche Gesundheitsprodukte, die Menschen helfen, sich in jedem Lebensabschnitt wohlzufühlen. Wir sind ein 35-köpfiges dynamisches Team, welches sowohl an unserem Firmenstandort in Innsbruck, als auch Remote quer durch Deutschland &#x26; Österreich verteilt arbeitet. Um unser Amazon-Geschäft auf das nächste Level zu heben, suchen wir zum",1970-01-01,https://www.arbeitnow.com/jobs/companies/health-routine/senior-amazon-marketplace-manager-100-remote-in-d2c-scale-up-munich-85784,arbeitnow,2026-05-05T11:49:53.155813+00:00
2eac4027504a607275147373feac5d7e,Retail Controller (M/W/D),Work In Progress Textilhandels GmbH,Weil Am Rhein,,CDI,,,Controlling,"Hinter der Marke Carhartt WIP steht die WIP Trading AG. Unsere Schweizer Unternehmensgruppe hat in den frühen neunziger Jahren als Lizenznehmer und europäischer Vertriebspartner des US-amerikanischen Arbeitsbekleidungsherstellers Carhartt ihren Anfang genommen. Seit dem entwickelt WIP basierend auf amerikanischen Originalen eigene Carhartt WIP Kollektionen. Carhartt Work In Progress steht für den Anspruch, sich stets weiterzuentwickeln ohne die eigenen Wurzeln aus dem Blick zu verliere",1970-01-01,https://www.arbeitnow.com/jobs/companies/work-in-progress-textilhandels-gmbh/retail-controller-weil-am-rhein-468049,arbeitnow,2026-05-05T11:49:53.155813+00:00
39cf58fb54a5674fa0526df86ce6be7e,Ausbildung Fachinformatiker/In Für Anwendungsentwicklung (M/W/D),EC Consulting,Meerbusch,,CDI,,,"SAP/ERP Consulting, Development","Wir sind ein inhabergeführtes Unternehmen mit flachen Strukturen. Seit über 25 Jahren digitalisieren wir bereits die Geschäftsprozesse unserer Kunden mit unseren Software- &#x26; Beratungslösungen. Du findest unsere Lösungen bei namhaften Unternehmen in den Branchen Industrie, Handel und Non-Profit. Aufgaben Konzeptionieren von Softwareanforderungen Anwendung von Programmierlogiken, -methoden und -sprachen",1970-01-01,https://www.arbeitnow.com/jobs/companies/ec-consulting/ausbildung-fachinformatiker-in-fur-anwendungsentwicklung-meerbusch-378352,arbeitnow,2026-05-05T11:49:53.155813+00:00
931b7c3a6860029d81143b3ccf723199,Mitarbeiter (M/W/D) Finanzbuchhaltung,FERGO Armaturen GmbH,Neuss,,CDI,,,Finance,"Die FERGO Armaturen GmbH ist ein wachsendes Unternehmen im Sektor der Regelungstechnik. Wir lagern, automatisieren und vertreiben Industriearmaturen europa- und weltweit. Zur Unterstützung der Finanzbuchhaltung suchen wir ab sofort eine zuverlässige Person im Bereich Finanzbuchhaltung in Teilzeit. Aufgaben Ihre Aufgaben Laufende Finanzbuchhaltung, insbesondere Debitoren, Kreditoren und Sachkonten Kommunikation mit dem Steuerbüro",1970-01-01,https://www.arbeitnow.com/jobs/companies/fergo-armaturen-gmbh/mitarbeiter-finanzbuchhaltung-neuss-197751,arbeitnow,2026-05-05T11:49:53.155813+00:00
fb1583e7f7cc5455e1acfe76e8b1713a,Grafik Designer (M/W/D),Santos Grills GmbH,Cologne,,CDI,,,Marketing and Communication,"SANTOS sucht Verstärkung! Totale BBQ-Leidenschaft und purer Spaß am Genießen: Dafür steht die SANTOS Grills GmbH schon seit 2005, seit 2021 auch als Teil der globalen ZWILLING-Familie. Wir sind absolut grillverrückt und brennen für innovative Trends genauso wie für altbewährte Features. Erstklassige Qualität, faire Preise und ein Top-Kundenservice machen SANTOS Grills online und offline zu dem führenden Grillfachhändler Deutschlands. Und wir haben weiterhin große Pläne! Dafür suchen",1970-01-01,https://www.arbeitnow.com/jobs/companies/santos-grills-gmbh/grafik-designer-cologne-65139,arbeitnow,2026-05-05T11:49:53.155813+00:00
1de23524be4e1cce671d0586db9eb2fd,Junior It Systemadministrator (M/W/D) - Interne It & Infrastruktur,MERENTIS GmbH,Bremen,,CDI,,,System and Network Administration,"Bei MERENTIS gestalten wir seit 30 Jahren die digitale Zukunft unserer Kunden – mit smarten Lösungen, echter Beratungskompetenz und einem Team, das Digitalisierung lebt. Als Verstärkung für unsere interne IT suchen wir zeitnah einen Junior IT-Systemadministrator in Vollzeit. Aufgaben Du unterstützt das M/Team bei der Betreuung unserer internen IT-Umgebung sowie der Mitarbeitenden und wirkst schrittweise an Infrastruktur- und Kundenproje",1970-01-01,https://www.arbeitnow.com/jobs/companies/merentis-gmbh/junior-it-systemadministrator-interne-it-infrastruktur-bremen-484657,arbeitnow,2026-05-05T11:49:53.155813+00:00
73ca7f9129a1761a7e27db1aa462d6e0,Praktikant (M/W/D) Human Resources Am Standort Leipzig,allaboutHRLaw GmbH,Leipzig,,CDI,,,HR,"allaboutHRLaw GmbH ist ein dynamisches, stark wachsendes Beratungsunternehmen, welches für Start-ups, kleine und mittelständische Unternehmen ganz oder teilweise die Personalarbeit übernimmt, als HR as a service. Wir haben bereits namhafte Start-ups auf dem Weg zum „erwachsenen“ Unternehmen begleitet und betreuen unsere Kunden über Jahre hinweg. Referenzen kannst du auf unserer Website einsehen. Wir sind ein Team von hochmotivierten bundesweit tätigen HRlern mit Fokus",1970-01-01,https://www.arbeitnow.com/jobs/companies/allabouthrlaw-gmbh/praktikant-human-resources-am-standort-leipzig-390908,arbeitnow,2026-05-05T11:49:53.155813+00:00
32c73c6a86f72fd2121888325ba543f2,Financial Controller (M/W/D),Work In Progress Textilhandels GmbH,Weil Am Rhein,,CDI,,,Controlling,"Hinter der Marke Carhartt WIP steht die WIP Trading AG. Unsere Schweizer Unternehmensgruppe hat in den frühen neunziger Jahren als Lizenznehmer und europäischer Vertriebspartner des US-amerikanischen Arbeitsbekleidungsherstellers Carhartt ihren Anfang genommen. Seit dem entwickelt WIP basierend auf amerikanischen Originalen eigene Carhartt WIP Kollektionen. Carhartt Work In Progress steht für den Anspruch, sich stets weiterzuentwickeln ohne die eigenen Wurzeln aus dem Blick zu verliere",1970-01-01,https://www.arbeitnow.com/jobs/companies/work-in-progress-textilhandels-gmbh/financial-controller-weil-am-rhein-409637,arbeitnow,2026-05-05T11:49:53.155813+00:00
8d3ee415379a3ec6f2ef997a755c9891,Kundenbetreuer (M/W/D) Für Designermöbel Showroom,"Brinkdoor Ltd., London, Zweigniederlassung Erlenbach, Schweiz",Cologne,,CDI,,,Graphic Arts and Communication Design,"Über die Rolle Du liebst hochwertige Designermöbel, den persönlichen Kundenkontakt im Showroom und hast Freude daran, aktiv zu verkaufen? Als Kundenbetreuer (m/w/d) übernimmst du eine zentrale Rolle im Vertrieb: Du berätst Kund:innen vor Ort und digital, qualifizierst Anfragen, steuerst Leads durch den Sales‑Prozess und führst sie gezielt zum Abschluss. Der Samstag ist unser stärkster Verkaufstag, dafür erhältst du unter der Woche einen festen Ausgleichst",1970-01-01,https://www.arbeitnow.com/jobs/companies/brinkdoor-ltd-london-zweigniederlassung-erlenbach-schweiz/kundenbetreuer-fur-designermobel-showroom-cologne-54469,arbeitnow,2026-05-05T11:49:53.155813+00:00
82bef5b4b0bbf1c774635f804a515761,(Senior) Sap Fi/Co Berater (M/W/D) In Ulm Gesucht! | Rubinion Ag,Jobportal,Ulm,,CDI,,,"SAP/ERP Consulting, Development","Wir bei Rubinion glauben, dass digitale Transformation mehr ist als nur Code und Prozesse: Es geht darum, echte Mehrwerte für Menschen zu schaffen. Wir begleiten unsere Kund:innen mit Leidenschaft durch komplexe IT-Landschaften und setzen dort an, wo Standardlösungen ihre Grenzen erreichen. Als Experten-Team für Finance und Controlling schlagen wir die Brücke zwischen betriebswirtschaftlichem Know-how und technologischer Innovation. Dabei begegnen wir uns auf Augenhöhe: intern wie exte",1970-01-01,https://www.arbeitnow.com/jobs/companies/jobportal/senior-sap-fi-co-berater-in-ulm-gesucht-rubinion-ag-240844,arbeitnow,2026-05-05T11:49:53.155813+00:00
bc27a14460f2f0753159adcf26e24641,Warehouse Associate - Repair Department (M/W/D) - Tumi Unna,TUMI,Unna,,CDI,,,Customer Service,"Als Teil der Samsonite Gruppe, dem weltweit größten Unternehmen für Reisegepäck mit einer über 100-jährigen Tradition, ist TUMI eine international etablierte Lifestyle-Marke im Premium Segment für Reisegepäck, Businesstaschen und Lederaccessoires, mit über 200 eigenen Geschäften sowie über 400 Partnern des exklusiven Einzelhandels, in 65 Ländern. Es ist unsere Philosophie und Mission zugleich, Produkte zu entwickeln, die die menschliche Mobilität stilvoll ergänzen. Liebe zum",1970-01-01,https://www.arbeitnow.com/jobs/companies/tumi/warehouse-associate-repair-department-tumi-unna-88438,arbeitnow,2026-05-05T11:49:53.155813+00:00
d040d858fd8fdc1509e57e55b9af0242,Ausbildung Fachinformatiker*In Anwendungsentwicklung 2026 (M/W/D),consurio AG,Frechen,,CDI,,,IT,Als ständig wachsendes Unternehmen suchen wir engagierte Mitarbeiter für unsere anspruchsvollen Projekte. Die consurio AG ist einer der führenden Versicherungsvertriebe in Deutschland. Wir versichern Menschen von A-Z mit dem passenden Tarif und einer professionellen Beratung. Zum nächstmöglichen Zeitpunkt suchen wir für unseren Standort in Frechen bei Köln eine/n Ausbildung Fachinformatiker*in Anwendungsentwicklung (m/w/d). Aufgaben <st,1970-01-01,https://www.arbeitnow.com/jobs/companies/consurio-ag/ausbildung-fachinformatikerin-anwendungsentwicklung-2026-frechen-375706,arbeitnow,2026-05-05T11:49:53.155813+00:00
374fc9ebe258e83cce9a8ce6a89d0356,Lagermitarbeiter Mit Staplerschein (M/W/D) - Tumi Services Gmbh Unna,TUMI,Unna,,CDI,,,Marketing and Communication,"Als Teil der Samsonite Gruppe, dem weltweit größten Unternehmen für Reisegepäck mit einer über 100-jährigen Tradition, ist TUMI eine international etablierte Lifestyle-Marke im Premium Segment für Reisegepäck, Businesstaschen und Lederaccessoires mit über 200 eigenen Geschäften sowie über 400 Partnern des exklusiven Einzelhandels in 65 Ländern. Unser Standort in Unna ist das europäische Distributionszentrum für TUMI. Zur Erweiterung unseres Teams suche",1970-01-01,https://www.arbeitnow.com/jobs/companies/tumi/lagermitarbeiter-mit-staplerschein-tumi-services-gmbh-unna-457521,arbeitnow,2026-05-05T11:49:53.155813+00:00
979df8f039534cb5b58641a7597ed06d,Customer Support Specialist | Medtech Saas (W/M/D),ONCARE GmbH,Munich,,CDI,,,IT,"Bei myoncare gestalten wir nicht nur Software – wir bauen ein internationales Gesundheits-Ökosystem, das Versorgung neu definiert. Unsere Plattform verbindet Patienten, Kliniken, Ärzte und Partner in einem einzigen, intelligenten System und schafft damit etwas, das es so noch nie gab: kontinuierliche, datensichere und personalisierte Betreuung rund um die Uhr. Damit unsere Software sicher, zuverlässig und wirkungsvoll im",1970-01-01,https://www.arbeitnow.com/jobs/companies/oncare-gmbh/customer-support-specialist-medtech-saas-munich-56163,arbeitnow,2026-05-05T11:49:53.155813+00:00
763a07e099bb4160594c4c431d66ec91,Projektmanager:In Social & Creator Marketing (Intermediate) (W/M/D),likeyaa GmbH,Dortmund,,CDI,,,Marketing and Communication,"Social Media ist voll von Content. Aber nur ein Teil davon bewegt wirklich etwas. Genau daran arbeiten wir jeden Tag. Mit Strategien, Creator:innen und Ideen, die nicht nur Reichweite bringen, sondern Wirkung. Und genau dafür suchen wir dich! Aufgaben Eigenverantwortliche Planung, Steuerung und Umsetzung von Social- und Creator-Marketing-Kampagnen Zentrale:r Ansprechpartner:in für Kund:innen während laufender Projekte Koordination von Crea",1970-01-01,https://www.arbeitnow.com/jobs/companies/likeyaa-gmbh/projektmanagerin-social-creator-marketing-intermediate-dortmund-437958,arbeitnow,2026-05-05T11:49:53.155813+00:00
ef7064790427e01de3dbc9ef66b7fc59,Demand Planner (All Genders),Glow25 (by Primal State Performance GmbH),Berlin,,REMOTE,,,"Remote, Business Operations","Willkommen bei Glow25! Wir sind ein dynamisches, schnell wachsendes Beauty &#x26; Pro Aging Unternehmen aus Berlin – mit einer Herzensmission: Glow-Momente schaffen. Für unsere Kund:innen, für unser Team, für alle, die sich in ihrer Haut wohlfühlen und ihre innere Schönheit strahlen lassen möchten. Für uns bedeutet Arbeit mehr als nur Produktivität – sie soll inspirieren, begeistern und Freude bringen. Und genau hier kommst du ins Spiel! Wir wachsen ra",1970-01-01,https://www.arbeitnow.com/jobs/companies/glow25-by-primal-state-performance-gmbh/demand-planner-all-genders-berlin-4777,arbeitnow,2026-05-05T11:49:53.155813+00:00
87f36a54d622bb4b3af39826cbc7069a,People Operations Specialist (All Genders),JAKALA Germany GmbH,Hamburg,,CDI,,,HR,"HR läuft für dich nicht einfach nur „mit“ - du sorgst dafür, dass es funktioniert, skaliert und besser wird? Dann lies weiter! Denn genau darum geht es bei uns: nicht nur operatives HR sauber umzusetzen, sondern Strukturen zu schaffen, die mit dem Unternehmen wachsen. Du übernimmst eine zentrale Rolle in der Weiterentwicklung unserer People Experience entlang des gesamten Employee Lifecycles, hältst das Tagesgeschäft am Laufen und denkst gleichzeitig weiter: Wie können wir Prozesse ver",1970-01-01,https://www.arbeitnow.com/jobs/companies/jakala-germany-gmbh/people-operations-specialist-all-genders-hamburg-277801,arbeitnow,2026-05-05T11:49:53.155813+00:00
ace8e50d98159802b18ba9e7a3d0dc25,Quereinsteiger Als Finanzberater (M/W/D) In Kempten,Christoph Lang,Kempten,,CDI,,,"Asset, Fonds Management","Die TELIS Finanz AG ist ein unabhängiger Finanzdienstleister mit Fokus auf ganzheitliche Beratung privater Haushalte. Wir helfen Kunden, ihre Finanzen, Vorsorge und Vermögensplanung optimal zu gestalten. Für unseren Standort in Kempten suchen wir motivierte Quereinsteiger in der Finanzberatung. Aufgaben Was erwartet Dich? - Du berätst Deine Kunden ganzheitlich rund um Finanzen, Absicherung und Vermögensaufbau. - Du analysierst individuelle Situationen",1970-01-01,https://www.arbeitnow.com/jobs/companies/christoph-lang/quereinsteiger-als-finanzberater-in-kempten-343935,arbeitnow,2026-05-05T11:49:53.155813+00:00
dda839b10a51d59ad942da64fee105e6,Abap Entwickler - Warehouse Management Und Mobile Apps (M/W/D),Flexus AG,Würzburg,,CDI,,,Software Development,"Deine Aufgaben Gemeinsam mit unseren Beratern entwickelst du maßgenaue Softwarelösungen, bei denen deine Ideen und dein Gespür für benutzerfreundliche Anwendungen gefragt sind – vom ersten Konzept bis zum Go-live. Hinter jeder Codezeile steht ein Ziel: das Leben der Anwender einfacher zu machen. Durch die Entwicklung innovativer Features, das Testing neuer Funktionen und die Optimierung bestehender Prozesse gestaltest du aktiv eine bes",1970-01-01,https://www.arbeitnow.com/jobs/companies/flexus-ag/abap-entwickler-warehouse-management-und-mobile-apps-wurzburg-403720,arbeitnow,2026-05-05T11:49:53.155813+00:00
